DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,TCGA_subtype,age,Sanger_Model_ID,WTSI_Master_Cell_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype,PatientID,DepmapModelType,OncotreeCode,PatientMolecularSubtype,AgeCategory,PatientRace,SourceDetail,TreatmentStatus,TreatmentDetails,OnboardedMedia,EngineeredModel,TissueOrigin,CatalogNumber,PlateCoating,ModelDerivationMaterial
ACH-000976,HUCCT1,HUCCT1_BILIARY_TRACT,HuCCT1,9070690.0,Male,HSRRB,2.0,"-3,668618640",Adherent,RPMI + 10% FBS,"91,4",CVCL_0324,ascites,Metastatic,Intraductal Papillary Neoplasm of the Bile Duct,Intrahepatic Cholangiocarcinoma,CHOL,56.0,SIDM00587,12130.0,,Biliary Tract,cholangiocarcinoma,intrahepatic,,PT-z66Tka,IHCH,IHCH,,Adult,asian,HSRRB,,,MF-001-001,,,JCRB0425,,
ACH-000977,LNCAPCLONEFGC,LNCAPCLONEFGC_PROSTATE,LNCaP clone FGC,9077880.0,Male,ATCC,2.0,"-3,483893867",Adherent,RPMI + 10% FBS,"97,2",CVCL_1379,lymph_node,Metastatic,Prostate Adenocarcinoma,Prostate Adenocarcinoma,PRAD,50.0,SIDM00683,20800.0,,Prostate,prostate_adenocarcinoma,,,PT-tY34fU,PRAD,PRAD,,Adult,caucasian,ATCC,,,MF-001-001,,,CRL-1740,,
ACH-000978,EN,EN_ENDOMETRIUM,EN,12401270.0,Female,DSMZ,2.0,"-1,994358019",Adherent,RPMI + 10% FBS,72,CVCL_2034,endometrium,Primary,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,50.0,SIDM01045,19190.0,,Uterus,endometrial_adenocarcinoma,,,PT-bmKWJL,UCEC,UCEC,,Adult,asian,DSMZ,,,MF-001-001,,,ACC 564,,
ACH-000979,DU145,DU145_PROSTATE,DU 145,9059350.0,Male,ATCC,,,Adherent,MEM + 10% FBS,,CVCL_0105,central_nervous_system,Metastatic,Prostate Adenocarcinoma,Prostate Adenocarcinoma,PRAD,69.0,SIDM00120,8720.0,,Prostate,prostate_adenocarcinoma,,,PT-05dldv,PRAD,PRAD,,Adult,caucasian,ATCC,,,MF-006-001,,,HTB-81,,
ACH-000980,NCIH1155,NCIH1155_LUNG,NCI-H1155,9084670.0,Male,ATCC,2.0,"-6,519505145",Adherent,RPMI + 5% FBS,"74,2",CVCL_1456,lymph_node,Metastatic,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,MISC,36.0,SIDM00651,8010.0,,Lung,NSCLC,NSCLC_large_cell,,PT-DdDGB6,LCLC,LCLC,,Adult,caucasian,ATCC,,,MF-001-014,,,CRL-5818,,
ACH-000981,DND41,DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DND-41,12974460.0,Male,DSMZ,0.0,"-6,435258103",Suspension,RPMI + 20% FBS,"83,4",CVCL_2022,haematopoietic_and_lymphoid_tissue,Primary,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,MISC,13.0,SIDM00946,10350.0,,Lymphoid,ALL,,,PT-zhUnhJ,TLL,TLL,,Pediatric,,DSMZ,,,MF-001-020,,,525,,
ACH-000982,GP2D,GP2D_LARGE_INTESTINE,GP2d,,Female,ECACC,,,Adherent,EMEM + 10% FBS + 2mM Glutamine,,CVCL_2450,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,71.0,SIDM00536,,,Bowel,colorectal_adenocarcinoma,,MSI,PT-sGJOXH,COAD,COAD,,Adult,,ECACC,,,MF-015-003,,,95090714-1VL,,
ACH-000983,KCL22,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KCL-22,13309310.0,Female,DSMZ,2.0,"-4,618412610",Suspension,RPMI + 10% FBS,78,CVCL_2091,pleural_effusion,,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",LCML,32.0,SIDM01004,15130.0,,Myeloid,CML,blast_crisis,BCR-ABL1 positive,PT-AcI1bM,CMLBCRABL1,CMLBCRABL1,,Adult,,DSMZ,,,MF-001-001,,,ACC 519,,
ACH-000984,HEC6,HEC6_ENDOMETRIUM,HEC-6,,Female,HSRRB,2.0,"-2,901677711",Adherent,EMEM + 15% FBS,"61,9",CVCL_2931,endometrium,Primary,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,MISC,48.0,,,,Uterus,endometrial_adenocarcinoma,,,PT-UZ2uk5,UASC,UASC,,Adult,asian,HSRRB,,,MF-015-007,,,JCRB1118,,
ACH-000985,LS411N,LS411N_LARGE_INTESTINE,LS411N,9077940.0,Male,ATCC,,,Adherent,RPMI + 10% FBS,,CVCL_1385,large_intestine,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,32.0,SIDM00660,7240.0,,Bowel,colorectal_adenocarcinoma,,MSI,PT-KI0Di1,COAD,COAD,,Adult,caucasian,ATCC,,,MF-001-001,,,CRL-2159,,
ACH-000986,HT115,HT115_LARGE_INTESTINE,HT115,9072890.0,Unknown,ECACC,3.0,"-3,690000668",Adherent,EMEM + 5% FBS + 2mM Glutamine,"70,2",CVCL_2520,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,,SIDM00534,20990.0,,Bowel,colorectal_adenocarcinoma,,,PT-EoHcfh,COAD,COAD,,Unknown,,ECACC,,,MF-015-014,,,85061104,,
ACH-000987,MEWO,MEWO_SKIN,MeWo,9081280.0,Male,ATCC,,,Adherent,RPMI + 10% FBS,,CVCL_0445,lymph_node,Metastatic,Melanoma,Cutaneous Melanoma,SKCM,78.0,SIDM00545,1020.0,,Skin,melanoma,,,PT-1PBPXD,SKCM,SKCM,,Adult,caucasian,ATCC,,,MF-001-001,,,HTB-65,,
ACH-000988,MFE319,MFE319_ENDOMETRIUM,MFE-319,12401740.0,Female,DSMZ,2.0,"-3,847534398",Adherent,RPMI:EMEM (1:1) + 10% FBS,"57,9",CVCL_2112,endometrium,Primary,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,MISC,81.0,SIDM00333,18160.0,,Uterus,endometrial_adenocarcinoma,,,PT-blqauC,UASC,UASC,,Adult,,DSMZ,,,MF-041-001,,,ACC 423,,
ACH-000989,SNU175,SNU175_LARGE_INTESTINE,SNU-175,16599280.0,Female,KCLB,0.0,"-1,019535128",Mixed,RPMI + 10% FBS,,CVCL_5031,abdomen,Metastatic,Colorectal Adenocarcinoma,Mucinous Adenocarcinoma of the Colon and Rectum,MISC,56.0,SIDM00216,1540.0,,Bowel,colorectal_adenocarcinoma,mucinous,MSI,PT-iFoJMI,MACR,MACR,,Adult,asian,KCLB,,,MF-001-001,,,,,
ACH-000990,HEC108,HEC108_ENDOMETRIUM,HEC-108,,Female,HSRRB,,,Adherent,MEM + 15% FBS,,CVCL_2923,endometrium,Primary,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,,,,,Uterus,endometrial_adenocarcinoma,,,PT-7DaBfX,UCEC,UCEC,,Unknown,asian,HSRRB,,,MF-006-012,,,JCRB1123,,
ACH-000991,SNU81,SNU81_LARGE_INTESTINE,SNU-81,16600360.0,Male,KCLB,,,Adherent,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,,CVCL_5098,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,53.0,SIDM00193,6970.0,,Bowel,colorectal_adenocarcinoma,,,PT-pBOr7s,COAD,COAD,,Adult,asian,KCLB,,,MF-001-005,,,81,,
ACH-000992,BICR18,BICR18_UPPER_AERODIGESTIVE_TRACT,BICR 18,,Male,ECACC,,,Adherent,DMEM + 10% FBS,,CVCL_2309,lymph_node,Metastatic,Head and Neck Squamous Cell Carcinoma,Larynx Squamous Cell Carcinoma,HNSC,,,,,Head and Neck,upper_aerodigestive_squamous,,,PT-Ne0ikA,LXSC,LXSC,,Unknown,,ECACC,,,MF-002-001,,,6051601,,
ACH-000993,JHUEM7,JHUEM7_ENDOMETRIUM,JHUEM-7,,Female,RIKEN,2.0,"-3,708862615",Adherent,DMEM:F12 + 10% FBS + 100uM NEAA,"69,8",CVCL_4658,endometrium,Primary,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,58.0,,,,Uterus,endometrial_adenocarcinoma,,,PT-MEVEw0,UCEC,UCEC,,Adult,asian,RIKEN,,,MF-007-018,,,RCB1677,,
ACH-000994,HEC59,HEC59_ENDOMETRIUM,HEC-59,,Female,HSRRB,2.0,"-3,891988092",Adherent,EMEM + 15% FBS,"66,5",CVCL_2930,endometrium,Primary,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,,,,,Uterus,endometrial_adenocarcinoma,,,PT-9r7KW8,UCEC,UCEC,,Unknown,asian,HSRRB,,,MF-015-007,,,JCRB1120,,
ACH-000995,JURKAT,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,JURKAT,9981840.0,Male,DSMZ,2.0,"-2,618047106",Adherent,RPMI + 10% FBS,"81,2",CVCL_0065,haematopoietic_and_lymphoid_tissue,Primary,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,MISC,14.0,SIDM01016,12100.0,,Lymphoid,ALL,t_cell,,PT-lj83Ht,TLL,TLL,,Pediatric,,DSMZ,,,MF-001-001,,,282,,
ACH-000996,HEC251,HEC251_ENDOMETRIUM,HEC-251,,Female,HSRRB,2.0,"-2,951190678",Adherent,EMEM + 15% FBS,"82,6",CVCL_2927,endometrium,Primary,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,53.0,,,,Uterus,endometrial_adenocarcinoma,,,PT-GnDRP6,UCEC,UCEC,,Adult,asian,HSRRB,,,MF-015-007,,,JCRB1141,,
ACH-000997,HCT15,HCT15_LARGE_INTESTINE,HCT-15,9059370.0,Male,ATCC,,,Adherent,RPMI + 10% FBS,,CVCL_0292,large_intestine,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,67.0,SIDM00789,15530.0,,Bowel,colorectal_adenocarcinoma,,MSI,PT-i0VYNQ,COAD,COAD,,Adult,,ATCC,,,MF-001-001,,,CCL-225,,
ACH-000998,CW2,CW2_LARGE_INTESTINE,CW-2,9105540.0,Female,RIKEN,0.0,"-2,428737741",Adherent,RPMI + 10% FBS,"56,7",CVCL_1151,large_intestine,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,55.0,SIDM00282,18330.0,,Bowel,colorectal_adenocarcinoma,,MSI,PT-A55gCd,COAD,COAD,,Adult,,RIKEN,,,MF-001-001,,,RCB0778,,
ACH-000999,SNU1040,SNU1040_LARGE_INTESTINE,SNU-1040,16598230.0,Male,KCLB,0.0,"-2,944881990",Adherent,RPMI + 10% FBS,"43,6",CVCL_5003,Colon,Primary,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,34.0,SIDM00217,21910.0,,Bowel,colorectal_adenocarcinoma,,MSI,PT-hR5WVg,COAD,COAD,,Adult,asian,KCLB,,,MF-001-001,,,,,
ACH-001000,1321N1,1321N1_CENTRAL_NERVOUS_SYSTEM,1321N1,,Male,Commercial,,,Adherent,,,CVCL_0110,central_nervous_system,Primary,Diffuse Glioma,Astrocytoma,LGG,47.0,SIDM01967,,,CNS/Brain,glioma,astrocytoma,,PT-CnIDAz,ASTR,ASTR,,Adult,,ECACC,Unknown,,,,,86030402,,
ACH-001001,143B,143B_BONE,143B,,Female,ATCC,1.0,"-4,611524004",Adherent,EMEM + 10% FBS + 0.015 mg/ml 5-bromo-2'-deoxyuridine,,CVCL_2270,bone,Primary,Osteosarcoma,Osteosarcoma,SARC,13.0,SIDM00804,,,Bone,osteosarcoma,,,PT-epgMPc,OS,OS,,Pediatric,caucasian,ATCC,,,MF-015-012,,,CRL-8303,,
ACH-001002,451LU,451LU_SKIN,451Lu,12877060.0,Male,,,,Adherent,,,CVCL_6357,lymph_node,Metastatic,Melanoma,Cutaneous Melanoma,SKCM,22.0,SIDM01240,5770.0,,Skin,melanoma,,,PT-5WoxMn,SKCM,SKCM,,Adult,,,,,,,,,,
ACH-001007,A673STAG2KO16,A673STAG2KO16_ENGINEERED,A673STAG2KO16,,Female,Academic lab,,,Adherent,DMEM + 10% FBS,,,soft_tissue,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,15.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-IAac7b,ES,ES,,Pediatric,,Kim Stegmaier (Broad),,,MF-002-001,genetic knockout,,,,
ACH-001008,A673STAG2KO45,A673STAG2KO45_ENGINEERED,A673STAG2KO45,,Female,Academic lab,,,Unknown,DMEM + 10% FBS,,,soft_tissue,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,15.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-IAac7b,ES,ES,,Pediatric,,Kim Stegmaier (Broad),,,MF-002-001,genetic knockout,,,,
ACH-001009,A673STAG2NT14,A673STAG2NT14_ENGINEERED,A673STAG2NT14,,Female,Academic lab,,,Unknown,DMEM + 10% FBS,,,soft_tissue,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,15.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-IAac7b,ES,ES,,Pediatric,,Kim Stegmaier (Broad),,,MF-002-001,genetic knockout,,,,
ACH-001010,A673STAG2NT23,A673STAG2NT23_ENGINEERED,A673STAG2NT23,,Female,Academic lab,,,Unknown,DMEM + 10% FBS,,,soft_tissue,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,15.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-IAac7b,ES,ES,,Pediatric,,Kim Stegmaier (Broad),,,MF-002-001,genetic knockout,,,,
ACH-001015,AZ521,AZ521_SMALL_INTESTINE,AZ521,,Male,Commercial,,,Adherent,,,CVCL_2862,small_intestine,Primary,Small Bowel Cancer,Duodenal Adenocarcinoma,MISC,53.0,SIDM01934,,This line is a HuTu 80 derivative (ICLAC). DepMap metadata has been updated (as of 22Q2) to reflect this.,Bowel,duodenal_adenocarcinoma,,,PT-AXbbCE,DA,DA,,Adult,,Sigma-Aldrich,,,,,,,,
ACH-001016,BECKER,BECKER_CENTRAL_NERVOUS_SYSTEM,Becker,9067460.0,Male,HSRRB,,,Adherent,EMEM + 5% FBS,,CVCL_1093,central_nervous_system,Primary,Diffuse Glioma,Astrocytoma,LGG,57.0,SIDM00490,20900.0,,CNS/Brain,glioma,,,PT-Pxi6oo,ASTR,ASTR,,Adult,,HSRRB,,,MF-015-006,,,,,
ACH-001017,BGC823,BGC823_STOMACH,BGC823,,Female,,,,Adherent,,,CVCL_3360,cervix,Primary,Cervical Adenocarcinoma,Endocervical Adenocarcinoma,CESC,30.0,SIDM01938,,This line is a HeLa derivative (ICLAC). DepMap metadata has been updated (as of 22Q2) to reflect this.,Cervix,gastric_adenocarcinoma,,blank,PT-c34xau,ECAD,ECAD,,Adult,,,,,,,,,,
ACH-001018,BJHTERT,BJHTERT_FIBROBLAST,BJ hTERT,,Male,Academic lab,,,Adherent,,,CVCL_6573,fibroblast,,Non-Cancerous,"Fibroblast, NOS",CNTL,0.0,,,,Fibroblast,,,,PT-xU6CEy,ZFIBNOS,,,Pediatric,,Jesse Boehm (Broad),,,,,,,,
ACH-001020,BT16,BT16_SOFT_TISSUE,BT-16,,Male,Academic lab,2.0,"-2,031638342",Adherent,DMEM + 10% FBS,"47,7",CVCL_M156,brain,,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,MISC,2.0,,,,CNS/Brain,ATRT,,,PT-WLHxY0,ATRT,ATRT,,Pediatric,,Roberts (St Jude Hospital),,,MF-002-001,,,,,
ACH-001021,C3A,C3A_LIVER,C3A,9108500.0,Male,ATCC,,,Adherent,,,CVCL_1098,liver,Primary,Hepatoblastoma,Hepatoblastoma,MISC,15.0,SIDM01237,11610.0,,Liver,hepatocellular_carcinoma,,,PT-qL6HtY,LIHB,LIHB,,Pediatric,caucasian,ATCC,,,,,,CRL-3581,,
ACH-001022,CBAGPN,CBAGPN_BONE,CBAGPN,,Female,Academic lab,,,Unknown,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_X981,bone,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,,SIDM01544,,,Bone,Ewing_sarcoma,,,PT-tD8WvT,ES,ES,,Unknown,,Kim Stegmaier (Broad),,,MF-005-005,,,,,
ACH-001023,CGTHW1,CGTHW1_THYROID,CGTH-W-1,9105680.0,Male,DSMZ,,,Unknown,,,CVCL_1120,thyroid,Primary,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,HNSC,59.0,SIDM01248,650.0,SNP fingerprinting confirms that this line is a SW579 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,Head and Neck,thyroid_carcinoma,follicular,,PT-llVV5F,HNSC,HNSC,,Adult,asian,DSMZ,,,,,,360,,
ACH-001024,CHL1,CHL1_SKIN,CHL-1,9108530.0,Female,ATCC,,,Adherent,,,CVCL_1122,pleural_effusion,Metastatic,Melanoma,Melanoma,SKCM,36.0,SIDM01228,7390.0,,Skin,melanoma,,,PT-rXLMnY,MEL,MEL,,Adult,,ATCC,,,,,,CRL-9446,,
ACH-001028,CHLA06ATRT,CHLA06ATRT_SOFT_TISSUE,CHLA-06,,Female,Academic lab,2.0,"-5,765942073",Mixed,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,"54,8",CVCL_AQ42,central_nervous_system,,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,MISC,0.0,,,,CNS/Brain,ATRT,,,PT-kX7CzT,ATRT,ATRT,,Pediatric,,Roberts (St Jude Hospital),,,MF-005-005,,,,,
ACH-001029,CHLA10,CHLA10_BONE,CHLA-10,,Female,Academic lab,,,Adherent,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_6583,lymph_node,,Ewing Sarcoma,Ewing Sarcoma,SARC,14.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-NX1XUV,ES,ES,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001030,CHLA218,CHLA218_BONE,CHLA-218,,Female,Academic lab,,,Mixed,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_0B48,bone,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,,SIDM01538,,,Bone,Ewing_sarcoma,,,PT-S2RI1y,ES,ES,,Unknown,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001031,CHLA266,CHLA266_SOFT_TISSUE,CHLA-266,,Female,Academic lab,2.0,"-4,181539677",Adherent,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,"64,2",CVCL_M149,brain,Primary,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,MISC,2.0,,,,CNS/Brain,ATRT,,,PT-nuzviS,ATRT,ATRT,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001032,CHLA32,CHLA32_BONE,CHLA-32,,Female,Academic lab,,,Adherent,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_M151,bone,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,8.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-ZMTtkN,ES,ES,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001033,CHLA57,CHLA57_BONE,CHLA-57,,Unknown,Academic lab,2.0,"-1,960890971",Suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,"54,5",CVCL_0B49,Unknown,Unknown,Embryonal Tumor,Primitive Neuroectodermal Tumor,MISC,,,,Previously annotated as Ewings Sarcoma.,CNS/Brain,Ewing_sarcoma,,,PT-FSTNvW,PNET,PNET,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001034,CHLA9,CHLA9_BONE,CHLA-9,,Female,Academic lab,,,Adherent,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_M150,bone,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,14.0,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-NX1XUV,ES,ES,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001035,CHLA99,CHLA99_BONE,CHLA-99,,Male,Academic lab,,,Suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_0B50,bone,Primary,Ewing Sarcoma,Ewing Sarcoma,SARC,,,,,Bone,Ewing_sarcoma,,EWS_FLI,PT-VYA17t,ES,ES,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001036,CMK115,CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CMK-11-5,,Male,HSRRB,,,Suspension,RPMI + 10% FBS,,CVCL_0217,haematopoietic_and_lymphoid_tissue,Primary,Acute Myeloid Leukemia,Myeloid Leukemia Associated with Down Syndrome,LAML,0.0,SIDM01235,,,Myeloid,AML,,,PT-XYdNvp,MLADS,MLADS,,Pediatric,,HSRRB,,,MF-001-001,,,,,
ACH-001037,CMK86,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CMK-86,,Male,Commercial,,,Suspension,RPMI + 10% FBS,,CVCL_2804,haematopoietic_and_lymphoid_tissue,Primary,Acute Myeloid Leukemia,Myeloid Leukemia Associated with Down Syndrome,LAML,0.0,,,,Myeloid,AML,,,PT-XYdNvp,MLADS,MLADS,,Pediatric,,HSRRB from academic lab?,,,MF-001-001,,,,,
ACH-001038,COGE352,COGE352_BONE,COG-E-352,,Male,Academic lab,2.0,"-5,294465165",Mixed,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,,CVCL_M153,haematopoietic_and_lymphoid_tissue,,Ewing Sarcoma,Ewing Sarcoma,SARC,17.0,,,,Bone,Ewing_sarcoma,,EWS_ERG,PT-Wd5HrW,ES,ES,,Pediatric,,Children's Oncology Group,,,MF-005-005,,,,,
ACH-001039,COLO205,COLO205_LARGE_INTESTINE,COLO 205,9059610.0,Male,ATCC,,,Mixed,,,CVCL_0218,ascites,Metastatic,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,70.0,SIDM00826,16870.0,,Bowel,colorectal_adenocarcinoma,,,PT-BLAWlD,COAD,COAD,,Adult,caucasian,ATCC,,,,,,,,
ACH-001041,CHL1DM,CHL1DM_SKIN,CHL-1-DM,,Female,DSMZ,2.0,"-4,487691152",Adherent,RPMI + 10% FBS,"61,8",CVCL_1122,pleural_effusion,Metastatic,Melanoma,Melanoma,SKCM,36.0,SIDM00911,,,Skin,NSCLC,,,PT-rXLMnY,MEL,MEL,,Adult,,DSMZ,,,MF-001-001,,,,,
ACH-001042,COLO704,COLO704_OVARY,COLO-704,,Female,Commercial,,,Suspension,RPMI + 10% FBS,,CVCL_1994,ascites,Metastatic,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,50.0,,,,Uterus,ovary_adenocarcinoma,,,PT-8fO9EH,UCEC,UCEC,,Adult,black_or_african_american,DSMZ,,,MF-001-001,,,,,
ACH-001043,COLO775,COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,COLO 775,,Male,,,,Suspension,,,CVCL_1996,haematopoietic_and_lymphoid_tissue,Primary,Mature B-Cell Neoplasms,Plasma Cell Myeloma,MISC,61.0,SIDM01718,,SNP fingerprinting confirms that this line is a RPMI-8226 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,Lymphoid,multiple_myeloma,,,PT-pWj35D,PCM,PCM,,Adult,,,,,,,,,,
ACH-001044,COLO818,COLO818_SKIN,COLO 818,,Male,Commercial,,,Adherent,,,CVCL_1998,skin,Metastatic,Melanoma,Cutaneous Melanoma,SKCM,14.0,SIDM01153,,SNP fingerprinting confirms that this line is a COLO 800 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,Skin,melanoma,,,PT-hf4hbl,SKCM,SKCM,,Pediatric,,DSMZ,,,,,,,,
ACH-001045,COLO849,COLO849_SKIN,COLO 849,,Male,Commercial,,,Mixed,,,CVCL_2002,lymph_node,Metastatic,Melanoma,Cutaneous Melanoma,SKCM,43.0,,,,Skin,melanoma,,,PT-w6ABKA,SKCM,SKCM,,Adult,,DSMZ,,,,,,,,
ACH-001047,CORL51,CORL51_LUNG,COR-L51,,Male,,,,Suspension,,,CVCL_2416,pleural_effusion,Metastatic,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,MISC,71.0,SIDM01717,,,Lung,SCLC,,,PT-tvUqrj,SCLC,SCLC,,Adult,caucasian,,,,,,,,,
ACH-001048,COV504,COV504_OVARY,COV504,,Female,ECACC,2.0,"-4,754985781",Adherent,DMEM + 10% FBS + 2mM Glutamine,87,CVCL_2424,pleural_effusion,Metastatic,Ovarian Epithelial Tumor,Serous Ovarian Cancer,OV,,,,,Ovary/Fallopian Tube,ovary_adenocarcinoma,high_grade_serous,,PT-gZt1Og,SOC,SOC,,Unknown,,ECACC,,,MF-002-003,,,,,
ACH-001049,CPCN,CPCN_LUNG,CPC-N,7535470.0,Male,ATCC,,,Suspension,,,CVCL_1146,pleural_effusion,Metastatic,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,MISC,,SIDM00953,2920.0,,Lung,SCLC,,,PT-Vc9FSH,SCLC,SCLC,,Unknown,,ATCC,,,,,,,,
ACH-001050,CW9019,CW9019_SOFT_TISSUE,CW9019,,Male,Academic lab,2.0,"-3,570144030",Adherent,DMEM + 10% FBS,"80,7",CVCL_N820,soft_tissue,,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,SARC,,,,,Soft Tissue,rhabdomyosarcoma,alveolar,,PT-30CR5P,ARMS,ARMS,,Pediatric,,Matt Meyerson (Broad),,,MF-002-001,,,,,
ACH-001052,D384,D384_CENTRAL_NERVOUS_SYSTEM,D384,,Male,Academic lab,,,Mixed,,,CVCL_1157,central_nervous_system,,Embryonal Tumor,Medulloblastoma,MISC,1.0,,,,CNS/Brain,medulloblastoma,med_group_3,MYC_amp,PT-hiWFJs,MBL,MBL,,Pediatric,,Cho (OHSU),,,,,,,,
ACH-001053,D425,D425_CENTRAL_NERVOUS_SYSTEM,D425,,Male,Academic lab,3.0,"-2,852908169",Mixed,DMEM + 10% FBS + 2mM glutamine + 500uM pyruvate,"78,2",CVCL_1275,central_nervous_system,Primary,Embryonal Tumor,Medulloblastoma,MISC,6.0,,,,CNS/Brain,medulloblastoma,med_group_3,MYC_amp,PT-HMzBz8,MBL,MBL,,Pediatric,,Cho (Ohio State University),,,MF-002-006,,,,,
ACH-001054,D458,D458_CENTRAL_NERVOUS_SYSTEM,D458,,Male,Academic lab,3.0,"-3,708273037",Mixed,DMEM:F12 + 15% FBS,"73,6",CVCL_1161,central_nervous_system,Primary,Embryonal Tumor,Medulloblastoma,MISC,6.0,,,,CNS/Brain,medulloblastoma,med_group_3,MYC_amp,PT-HMzBz8,MBL,MBL,,Pediatric,,Cho (Ohio State University),,,MF-007-021,,,,,
ACH-001055,D556,D556_CENTRAL_NERVOUS_SYSTEM,D556,,Female,Academic lab,,,Mixed,DMEM:F12 + 15% FBS,,CVCL_1165,central_nervous_system,,Embryonal Tumor,Medulloblastoma,MISC,7.0,,,,CNS/Brain,medulloblastoma,,,PT-OKPPsO,MBL,MBL,,Pediatric,,Cho (OHSU),,,MF-007-021,,,,,
